,id,title,text
718,4941,میلاد,ناوبر سال سال تقویم رویداد سال زندگی عیسی مسیح منبع تاریخ زادروز عیسی اثر دنیس دیونیسیوس اکزیگوس سکایی آغاز دوره یوئانشی دودمان هان کشور چین نام پسامرگ کنفوسیوس عنوان سرور بائوچنگ ژن نی داد#ده ابریشم رم شعر دگردیسی مجموعه اشعار کیهان شناختی اسطوره شناخت#شناس اساطیر ی ا وید سراینده روم نوشت#نویس معرف بوداگرا چین آغاز شاهنشاه شاه پینگ دودمان هان چین ت سیس آکسوم اتیوپی تاریخ تقریب
719,4942,میلاد,ناوبر سال سال تقویم سال میلاد دومین سال تقویم گریگوری رویداد آریوبرزن شاه ماد آتروپاتن پادشاه ارمنستان دیدار قیصر روم گایوس سزار کرانه رود فرات شاه پار پارتی ایران پوبلیوس آلفنوس واروس پوبلیوس وینیسیوس مقام رایزن روم رسید#رس ازدواج ترموزا همسر روم فرهاد اشکانی پسر فرهاد پنجم فرهادک خشم بزرگ ایران زادروز آپولو تیانایی فیلسوف ریاضیدان یونان درگذشت‌ها قیصر روم لوسیوس سزار پسر مارکوس ویپسانیوس آگریپا ژولیا منبع
720,4953,میلاد,ناوبر سال سال تقویم رویداد زادروز درگذشت‌ها فرمانروا انبار رده اوگوستوس تیبریوس جانشین جانشین نشان ازنوعی پادشاه روم اوگوستوس ده سال درمقام پروکنسولی قرارداشت مقام تیبریوس واگذار نمود گاهشماری خرد رده میلاد
721,4955,میلاد,ناوبر سال سال تقویم رویداد افسر روم والریوس گراتوس فرماندار یهودیه بنیاد نهادن شهر روم ا مونا نام امروزی لیوبلیانا پایتخت کشور اسلوونی استقرار لژیون لژیون تیپ روم نام لژیون راپاکس رگنسبورگ جنوب شرق آلمان امروزی لوسیوس پومپومیوس فلاکوس رم عنوان رایزن برگزیده زادروز سپتامبر ویتلیوس امپراتور روم احتمالا نوامبر آگریپینای جوان شهبانو شهبانو روم درگذشت‌ها فرمانروا گاهشماری خرد انبار رده
722,4986,میلاد,ناوبر سال سال تقویم رویداد چین گوانگ وودی امپراتور دودمان هان شرق چین سرزمین سلطه مغولستان داخل گسترش روم هوسبازی‌ها هرزگی مسالینا زن کلودیوس آمدن زمان یائسگی پایان لیکن جشن ازدواج عاشق غیاب کلودیوس نام گایو سیلیوس عنوان کنسول معرف روم آزاد تحریک برد#بر نام نارسیسوس کلودیوس مسالینا گایوس سیلیوس عاشق قتل رساند#رسان
723,4990,میلاد,ناوبر سال سال تقویم رویداد سکونتگاه نام س لیه امروزه سومین شهر کشور اسلوانی دوران کلاودیوس امپراتور روم حقوق شهردار دست نام لاتینی شهردار کلاودیوسی سلیه نامید#نام منطقه دوبروجا مرز رومانی بلغارستان جزو استان روم موئسیا محدوده صربستان بلغارستان امروزی زادروز پلوتارک تاریخ نگار یونان تاریخ تقریب درگذشت‌ها نوشته پامفیلیوس اسکندریه کتاب مجموعه زبانزد زبانزد استفاده نوشت#نویس گاهشماری خرد
724,4992,سمنو,سمنو پرونده ایران جمهوری آذربایجان تاجیکستان افغانستان ازبکستان قرقیزستان دسر گندم فراوری
725,4993,فالگوشی,منبع فالگوش نشست#نشین فالگوشی آیین کهن نوروز نوروز آیین فالگوش نشستن آیین نقاط ایران دست فراموش سپرده نمونه تالش اران نقاط جمهوری آذربایجان رواج فالگوش نشستن معنی محرمانه گوش خانه هاست نوروز جوان دختر پسر کوچه آمد#آ دستمال آورده خانه انداخت#انداز صاحبخانه‌ها
726,4996,نام پسامرگ,نام پسام رگ چینی نامی افتخار بنا رسم عادت کشور خاور پادشاه مرگ داد#ده نمونه چین سیاست مدار رهبرانقلابی سون یات سن مرگ لقب تلفظ گ ئوفو معنی پدر کشور داد#ده منابع پانویس رده فرمانروا چین رده فرهنگ چین
727,4997,موخوس,پرونده بندانگشت موخوس موخوس نام علفزار استوایی آمازون آمازون کشور بولیوی آمریکا جنوبی دشت باستان شناخت#شناس اهمیت جوامع پیچیده ماقبل تاریخ ماقبل تاریخ دشت ساکن بود#باش آب رودخانه فصل سطح دشت پوشاند#پوشان اواخر سده میلاد پای اروپایی دشت رسید#رس قرارگاه مبلغین مذهب عیسوی سده میلاد منطقه ت سیس امروزه شهر
728,4998,استان بن,استان ب نی سخ
729,5010,میلاد,ناوبر سال سال تقویم منبع رویداد توافق دولت روم پادشاه ارمنستان تیرداد اشکانی برگ سال درگیری ارمنستان وسیله کوربولو روم منضم شکست روم ایران نتیجه پیمان صلح نبرد راندیا راندیا جنگ منطقه پایان داد#ده زادروز درگذشت‌ها فرمانروا گاهشماری خرد انبار رده رده میلاد
730,5011,پامپا,منبع پرونده بندانگشت چپ زمین پامپا گ ر ن آلتیپلانیسی آرژانتین پامپا پامپاس واژه زبان اسپانیا اسپانیا مفهوم علفزار معتدله آمریکا جنوبی رشته کوه آند اقیانوس اطلس گسترده ناحیه پامپا جنوبی برزیل کشور اروگوئه شرق مرکزی آرژانتین دربرمی غرب پامپا پامپای خشک نامید#نام بیابان پهناور دربرگرفته شرق مرطوب پامپای شرق نام گذارده‌اند پامپای شرق بارندگی عل
731,5012,میلاد,ناوبر سال سال تقویم رویداد ژوئیه روم نرون اتهام آتش سوخت#سوز روم وسیله مسیح توسعه حریق هلاکت رساند#رسان پیتر نفر ماهیگیر یهود سلک هواخواه مسیح درآمده کار چوپان صلیب کشید#کش پل اهالی تارسوس سال عمر زندان روم گذراند#گذران شکنجه زجر یهود هلاکت زادروز درگذشت‌ها فرمانروا گاهشماری خرد انبار رده رده میلاد
732,5028,میلاد,ناوبر سال سال تقویم رویداد ژوئن تیتوس جانشین پدر وسپاسین امپراتور رم اوت آغاز انفجار آتشفشان وسوویوس نابودی شهر پمپ هرکولانیوم انجامید زادروز درگذشت‌ها ژوئن وسپاسیان امپراتور روم اوت پلینیوس مرگ فوران آتشفشان وزوو فرمانروا گاهشماری خرد انبار رده رده میلاد
733,5031,میلاد,ناوبر سال سال تقویم رویداد ساخته طاق تیتوس زادروز آرکیژن پزشک روم سوریه ملکه دنگ سویی درگذشت‌ها سپتامبر تیتوس امپراتوز روم فرمانروا گاهشماری خرد انبار رده رده میلاد
734,5039,میلاد,ناوبر سال سال تقویم رویداد بالکان لاریگس دوشاخه اصل طایفه ایران تبار سرمتی‌ها س رم تی دشت رود دانوب رود تییس تسخیر منطقه داسی‌ها حمله دوم تیان جلگه سرباز طایفه منطقه راند لژیون راپاکس سال میلاد بدست قوم سرمتی ساکن منطقه پانوپیا نابود
735,5048,میلاد,ناوبر سال سال تقویم رویداد آسیا کانیشکا شاه کوشانی زمان پادشاه کو اوج هیئت روم فرستاد#فرست طرح حمله غافلگیرانه شاهنشاه پار ایران ریخت#ریز روم آینه آینه شیشه پشت لعاب قلع اندوده آینه فلز زادروز مرگ موسونیوس روفوس فیلسوف روم فرمانروا گاهشماری خرد رده میلاد انبار رده
736,5049,میلاد,ناوبر سال سال تقویم رویداد زادروز مارکوس کورنلیوس فرونتو دستورنویس نحو سخن پرداز وکیل روم تاریخ تقریب درگذشت‌ها فرمانروا انبار رده گاهشماری خرد رده میلاد
737,5050,محمد اعظم ددمری,خواجه محمد اعظم بن خیرالزمان کشمیر د دم ری تاریخدان شاعر صوف پارس نویس اهل کشمیر نویسنده کتاب زبان پارس تاریخ کشمیر نام واقع کشمیر کتاب زبان اردو ترجمه ددمری شعر اعظم تخلص هرچند سروده ماند#مان پیشینه
738,5052,واقع کشمیر,واقع کشمیر کتاب زبان پارس نوشته خواجه محمد اعظم د دم ری تاریخ کشمیر کتاب زبان اردو ترجمه منابع ددمری محمد اعظم واقع کشمیر دست نویس ت لیف میلاد کتاب خرد رده ادبیات کشمیر
739,5053,ویکی پدیا پایگاه تو ریدر,چندین نسخه ویکی پدیا قالب تو ریدر دسترس بود#باش زمینه مرورگر ی غیرمتصل آفلاین رایانه دست رایانه کار آمد#آ ناقص
740,5067,میلاد,ناوبر سال سال تقویم رویداد تاریخ نگار روم تاسیتوس کتاب نام تواریخ نوشت#نویس زادروز درگذشت‌ها فرمانروا انبار رده گاهشماری خرد رده میلاد
741,5071,میلاد,ناوبر سال سال تقویم رویداد سنگوتووان شاهنشاه جنوب هند کو حمله برد کانیشکا برادر ویجایه کویلالووام ماتورا شکست زادروز آنتونیوس معشوق هادریان امپراتور روم درگذشت‌ها فرمانروا گاهشماری خرد رده میلاد انبار رده
742,5122,میلاد,ناوبر سال سال تقویم رویداد پاپ پیوس یکم عنوان دهمین پاپ جانشین پاپ هیگینوس بطلمیوس ابهام زدایی بطلمیوس کتاب المجسطی پایان رساند#رسان تاریخ تقریب زادروز درگذشت‌ها فرمانروا پایان فرمانروا ولا شاه خاندان پارتی ابهام زدایی پارتی منبع گاهشماری خرد انبار رده رده میلاد
743,5126,میلاد,ناوبر سال سال تقویم رویداد امپراتور هان شوندی هان چونگدی دودمان هان چین رد مارسیون کلیسا رم پیدایش مارسیونیسم زادروز درگذشت‌ها هان شوندی امپراتور چین فرمانروا گاهشماری خرد انبار رده رده میلاد
744,5134,اشلق,ایشلق کمیته تخصص نام نگار یکسان نام جغرافیایی ایران عنوان تصحیح توسط ربات منبع اشلق روستا ست استان آذربایجان شرق توابع شهرستان میانه دیرینگی روستا چندصد سال رودخانه نام اشلق ایشلق چای منطقه رود قزل اوزن ریخت#ریز روستا باغ سرسبز
745,5141,میلاد,ناوبر سال سال تقویم رویداد زادروز درگذشت‌ها فیلسوف دائو تائوئیستی ژانگ دائولینگ فرمانروا گاهشماری خرد رده میلاد انبار رده
746,5147,میلاد,ناوبر سال سال تقویم رویداد آویدیوس کاسیوس فرماندار روم سوریه سپهداران لوسیوس ورسوس فرات گذشته محدوده ایران شاهنشاه پار هجوم تیسفون پایتخت ایران بدست رومی‌ها تسخیر پایان جنگ پارتی بازگردانده رومی‌ها دیوار آنتونین اسکاتلند تخلیه زادروز درگذشت‌ها فرمانروا گاهشماری خرد رده میلاد انبار رده
747,5152,میلاد,ناوبر سال سال تقویم منبع رویداد دودمان چینی دودمان هان هان امپراتور هان هوآندی هان لینگدی سزار مارکوس آرلیوس وروس تیره ژرمن نام مارکومانی منطقه داسیا حدودا رومانی امروز واپس راندند زادروز درگذشت‌ها فرمانروا گاهشماری خرد رده میلاد انبار رده
748,5153,میلاد,ناوبر سال سال تقویم منبع رویداد آغاز جنگ مارکومانی حمله قبایل اقوام ژرمن ژرمن امپراتور روم بویژه استان راتیا موسیا تاخت وتاز مور مور شمال آفریقا اسپانیا مارکوس آرلیوس امپراتور بلامنازع روم زادروز درگذشت‌ها لوسیوس وروس همراه امپراتور روم فرمانروا گاهشماری خرد انبار رده رده میلاد
749,5173,میلاد,ناوبر سال سال تقویم رویداد پاپ ویکتور یکم جانشین پاپ الئوتروس زادروز درگذشت‌ها فرمانروا گاهشماری خرد انبار رده رده میلاد
750,5174,میلاد,ناوبر سال سال تقویم رویداد شهر رم سوخت امپراتور کومودوس دستور بازسازی شهر نام کولونیا کومودیانا صادر روم گردنه سیمپلون کوهستان آلپ گذشت#گذر فقر شدید مصر بخاطر دوبرابر قیمت درصد نقره دناریوس دینار مصر درصد کاهش زادروز درگذشت‌ها آتناگوراس آتن پوزش گرای مسیح فرمانروا گاهشماری خرد دهه سال انبار رده رده میلاد
751,5185,لژیون راپاکس,لژیون راپاکس ملقب داد#ده تیپ ارتش روم میلاد میلاد مسیح توسط آگوستوس امپراتور روم برپا تیپ احتمالآ لژیون پیشین تشکیل لژیون راپاکس سال میلاد میلاد بدست قوم ایران تبار سرمتی ساکن منطقه پانونیا نابود نماد لژیون بز شاخدار منابع پانویس چپ چین پایان چپ چین جستار وابسته فهرست لژیون روم خرد رده انحلال میلاد
752,5187,نصرالله زرین پنجه,جعبه اطلاعات هنرمند موسیقی نام نصرالله زرین پنجه تصویر توضیح تصویر اندازه تصویر دورنما زمینه نام اصل نصرالله زرین پنجه نام مستعار تولد سخ تهران مرگ آذر سخ تهران ملیت ایران تار تار بربط ترومپت صوت سبک فعالیت آهنگ نوازنده ناشر نقش مرتبط وب اعضا کنون اعضا پیشین ساز برجسته
753,5189,فهرست مخترع,روز تاریخ مه تمیزکار تاریخ مه درست تاریخ مه منبع تاریخ مه مخترع کشور سال میلاد اختراع آسپدین انگلستان میلاد سیمان توماس ادیسون ایالات متحده آمریکا میلاد لامپ برق توماس ادیسون ایالات متحده آمریکا میلاد گرامافون توماس ادیسون ایالات متحده آمریکا میلاد تلگراف توماس ادیسون ایالات متحده آمریکا میلاد دوربین سینما
754,5192,مصر باستان,تاریخ مصر پرونده چپ بندانگشت مجموعه اهرام جیزه شناخته شده نشان تمدن مصر باستان مصر باستان تمدن شمال خاوری آفریقا دره رود نیل گفت#گو دوره زمان میلاد زمان تسخیر مصر بدست اسکندر مقدونی تمدن مصر باستان نمونه شاهنشاهی‌های بناشده اصل آبیاری فرمانروا مصر باستان فرعون گفت#گو
755,5195,خوفو,جعبه اطلاعات فرعون نام خوفو توضیح خئوپس تصویر عنوان تصویر تندیس عاج عاج خوفو موزه مصر دوران پ م سال مان دودمان مصر دودمان جدفرع سنفرو همسر ان مریتیتس یکم حنوتسن فرزند پسر کواب شاهزاده کواب جدفرع خفرع جدف هور باعوفرع بابائف یکم خوفوخاف یکم مینخاف یکم هوربائف دختران حتپ حرس مریتیتس مره سانخ نفرماآت سخ احتمال نفرتیابت سخ احتمال خمررنبتی یکم مادر شهبانو حتپ حرس یکم
756,5201,آدولف کوتله,جدول اطلاعات دانشمند نام آدولف ک تله کوتله تصویر عرض تصویر زیرنویس تاریخ تولد تولد زادگاه گن بلژیک تاریخ مرگ مرگ سن محل مرگ بروکسل بلژیک محل زندگی شهروند ملیت بلژیکی تبار رشته فعالیت اخترشناسی ریاضیات آمار جامعه شناخت#شناس محل کار رصدخانه سلطنت بلژیک فارغ التحصیل دانشگاه گن بنیاد گذار استاد راهنما دانشجو دکتری
757,5203,ببر,جعبه اطلاعات آرایه زیستی نام ببر تصویر عنوان تصویر ببر بنگال وضعیت سامانه وضعیت مرجع وضعیت فرمانرو جانور شاخه طنابداران رده پستاندار رسته گوشتخواران زیرراسته گربه سانان خانواده گربه ایان سرده پلنگ ببر نام دوجمله‌ای وضع نام دوجمله‌ای کارولوس لینائوس لینائوس نقشه گستره پراکندگی مترادف کارولوس لینائوس لینائوس سخ سورتزوف سخ
758,5206,فهرست گیاه,فهرست نام گیاه اعم درختان بوته گل علف غیره فهرست جداگانه فهرست ببینید فهرست درختان فهرست گل فهرست علف فهرست سبزی فهرست گیاه آپارتمانی ا ا ابی ارزن جویبار ارزن مرداب ارزن ارس درخت ارس ارمک بوتک گند ازمک ازملک اسب واش اسپرزه اسپرس تاج خروس اسپرک اسپند استبرق اسفناج باغ اسفناج اسفند اسکبینه اسکنبیل اسلیخ اشنان درخت اشنان نمک اشنان اشنه ایرلندی اشنه دریا اشنه اشورک
759,5236,بندر انزلی,جعبه شهر ایران نام رسم بندر انزلی استان گیلان شهرستان انزلی نقشه آری عرض جغرافیایی جغرافیایی تصویر مرکزی شهرستان انزلی مرکزی دهستان نام محل پهلوی‌تری دری سر انزلی نام یگر بندر پهلوی نام قدیم پهلوی جمعیت نفر یادکرد وب نویسنده نشانی عنوان جمعیت شهرستان کشور ناشر درگاه ملی آمار تاریخ تاریخ بازدید دسامبر رشدجمعیت تراکم جمعیت زبان گیلک فارس ترکی آذربایجان زبان ارمنی ارمنی مذهب شیعه
760,5237,الکترون,جعبه ذرات بنیاد نام الکترون تصویر پرونده زیرنویس اوربیتال اتم اوربیتال‌های اتم هیدروژن سطوح مختلف انرژی نواحی روشن نواحی لحظه زمان احتمال یافتن الکترون نواحی ترکیب ذره بنیاد خانواده فرمیون گروه لپتون نسل بره کنش جاذبه الکترومغناطیس نیرو ضعیف ذره بنیاد پاد ذره پوزیترون پادالکترون گفت#گو وضعیت استدلال ریچارد لامینگ سخ جرج استون
761,5238,الکترون,بنیاد الکتریکی تعریف الکتریکی پروتون نماد گاه مقدار کولون بنیاد ثابت معروف علم فیزیک مقدار دستگاه اس آی مقدار الکتریکی پروتون قدر مطلق ریاضی قدر مطلق الکتریکی الکترون توجه الکترون پروتون ذره ناوردا سرعت کرد#کن مقدار بنیاد دستگاه جی اس استت کولن
762,5240,موش ستاره پوزه,موش ستاره پوزه جانور طنابداران پستاندار حشره خوار کورموش‌ها کوندیلورا کارولوس لینئوس لینئوس پرونده بندانگشت موش ستاره پوزه نام علم موش کور کوچک خانواده کورموش‌ها جنس کوندیلورا شرق کانادا شمال شرق ایالات متحده آمریکا آمریکا
763,5241,یوزپلنگ,مقاله برگزیده جعبه اطلاعات آرایه زیستی نام یوزپلنگ وضعیت سامانه وضعیت مرجع وضعیت سخ تصویر پهنا تصویر عنوان تصویر دوره سنگواره پلیوسن پلیوسن پسین امروز فرمانرو جانور شاخه طنابداران رده پستاندار راسته گوشت خوار گربه سانان خانواده گربه ایان سرده ثابت پنجه یوزپلنگ سخ نام دوجمله‌ای وضع نام دوجمله‌ای یوهان کریستیان دانیل فون شربر شربر عنوان طبقه پایین زیرگونه‌ها طبقه پایین متن ببینید
764,5252,فهرست ادبیات جهان,ویکی ادبیات جهان ادبیات قاره جهان ادبیات آسیا گونه ادب آسیا ادبیات خاورمیانه باستانی ادبیات جنوب آسیا ادبیات آسیا شرق ادبیات آمریکا لاتین ادبیات استعماری رمانتیسم ادبیات آمریکا لاتین جنبش نو ادب آمریکا لاتین ادبیات آفریقا ادبیات نوشتار آفریقا ادبیات آفریقا جنوبی ادبیات آفریقا شرق ادبیات آفریقا غرب شعر سیاه پوستان ادبیات اروپا ادبیات استرالیا ادبیات کشور ادبیات آرژانتین ادبیات آلمان ادبیات آلمان سال
765,5255,دهستان مرگور,بهبود منبع دهستان مرگور دهستان مرگور تقسیمات کشور ایران موقعیت دهستان مرگور نقشه فهرست کشور مستقل کشور استان ایران
766,5256,جمهوری مقدونیه,منبع جعبه اطلاعات کشور نام اصل سخ نام فارس رسم جمهوری مقدونیه نام عادی جمهوری مقدونیه تصویر پرچم تصویر نشان ملی شعار ملی سرود ملی سخ امروز برفراز مقدونیه نقشه پایتخت اسکوپیه بزرگ شهر اسکوپیه زبان رسم زبان مقدونی حکومت جمهوری پارلمانی حاکمان رئیس جمهور سخ وزیر نام حاکمان جورج ایوانف سخ نیکولا کروفسکی تشکیل اعلان استقلال سخ رسما
767,5257,دالانپر,ادغام کوه دالامپر دالانپ ر عرض جغرافیایی جغرافیایی نام کوه استان آذربایجان غرب کشور ایران مرز عراق ترکیه کوه نام دالانپ ر معروف پیوندگاه مرز کشور ایران عراق ترکیه قرار دره دالانپر ایران قرار منابع دانشنامه اسلام رده کوه استان آذربایجان غرب
768,5260,پگاه دزد,جعبه اطلاعات آرایه زیستی پگاه دزد تریاسیک پسین جانور طنابداران خزندگان دایناسور خزنده ورکیان ددپایان پگاه دزد فارس علم دایناسور جهان جانور گوشتخوار گوشتخ
769,5261,شاه خزندگان,جعبه اطلاعات آرایه زیستی شاه خزندگان تریاس پسین آرکوسورهای زنده تمساح پرندگان جانور طنابداران سوسمار دوکاوان شاه خزنده ریختان شاه خزندگان ادروارد درینکر کوپ کوپ کلاد کلادها چمباتمه ای کروروتارسی اتوسور اتوسورها انقراض سوسمار
770,5262,خزنده کفل,جعبه اطلاعات آرایه زیستی خزنده کفل تریاس پیشین کرتاسه پیشین کلپک ورکیان ساختار لگن خزنده کفل استخوان نشیمنگاه ورک تهیگاه حرقفه شرمگاه عانه جانور طنابداران خزندگان سوسمار دوکاوان شاه سوسمارریختان دایناسور فرمانروا دایناسور خزنده کفل پرانیایی پ آمد#آ زیرراسته‌ها
771,5263,پرنده کفل,جعبه اطلاعات آرایه زیستی پرنده کفل تریاس کرتاسه پرنده ورکیان ساختار لگن خاصره پرنده کفل جانور طنابداران خزندگان سوسمار دوکاوان شاه سوسمارشکلان دایناسور فرمانروا دایناسور پرنده کفل هر گوویر سیلی سیلی زیرراسته‌ها شاخ پایان زره پوشان
772,5264,کیاشهر,کیاشهر حسن کیاد ه یادکرد دانشنامه نویسنده معصومه رضازاده شفارودی مقاله حسن کیاد ه کیاشهر کنون نشانی دانشنامه دائر المعارف اسلام ناشر مرکز دائر المعارف اسلام شابک جلد سال تاریخ بازبینی دی شهر فهرست کشور مستقل کشور پرچم استان ایران استان استان گیلان شهرستان ایران شهرستان
773,5266,نشانه شناخت#شناس,زبان شناخت#شناس نشانه شناخت#شناس انگلیسی واژه یونان س م ئیون معنی نشانه مطالعه نشانه نشانه نماد نماد نشانه شناخت#شناس علم بررسی انواع نشانه عوامل حاضر فرایند تولید مبادله تعبیر قواعد حاکم نشانه پرداخت#پرداز
774,5268,ددپایان,بهبود منبع ددپایان منبع چیست جعبه اطلاعات آرایه زیستی تروپودها دزد چابک دایناسور دزد چابک جانور طنابداران خزندگان دایناسور سوریسکین‌ها تروپود‌ها فروراسته گوشت سوسمار شاخ خزنده سانان دونده خزندگان خاگ دزدخزندگان طبقه شد#شو پرنده سانان
775,5269,کراتیلوس افلاطون,منبع کراتیلوس نام کتاب نوشته افلاطون فیلسوف یونان گفتگو سقراط کراتیلوس فیلسوف کراتیلوس هرمگنس پرداخت#پرداز مکالمات افلاطون خلاصه مکالمه
776,5275,مستحصله,م ست حصله چکیده اصطلاحات علم الحروف جفر مستحصله درآوردن جمله سطر علم ج فر شماره مشخص حساب ابجد حروف الفبا داد#ده استفاده شماره حروف جابجایی تقسیم غیره پرداخت#پرداز اصطلاح حروف شکست#شکن تکسیر حروف مستحصله چکیده نام مرتبه شکستن حروف مراحل جفر کبیر کاشت#کار پاسخ پرسش دریافت عبارت حروف پرسش عدد ابجد نمودن مدخل کبیر مدخل صغیر واژه یافتن اساس نظیره حرف برپایه جدول حروف ابجد
777,5277,قلم مو,یادکرد دقیق قلم مو قلمو ابزار نقاش رنگرز قلم مو بررسی طرز قرار گرفتن الیاف گونه بادبزن بادبزن تخت گرد تفکیک کاربرد قلم مو رنگ روغن قلم آبرنگ کار تقسیم اندازه اندازه گوناگون قلم مو شماره قراردادی متداول پرمصرف قلم مو استفاده سبک رنگ روغن قلم مو
778,5281,کرانه,پ س کرانه زمین واقع بندرگاه بندرگاه گفت#گو نقش پشتیبان ت مین رساندن کالا کالا صادرات بندرگاه جذب کالا واردات بندر منابع وبگاه پایگاه ملی داده علوم زمین کشور برگرفته کتاب فشارکی پ فرهنگ جغرافیا انتشارات امیرکبیر رده بندر لنگرگاه رده جغرافیا طبیعی رده اصطلاحات جغرافیا
779,5282,بندر,پرونده بندانگشت بندر نقاش کلود لورین بندر نقطه کرانه دریا کشتی شناور کشتی پهلو گرفت#گیر لنگر انداخت#انداز بارگیری تخلیه نمود#نما اینگونه نقاط معمولا ت سیساتی اسکله ساختمان تسهیلات مخابرات مخابرات ارتباط همراه محل استقرار ت سیسات بندر بندرگاه گفت#گو بندر گونه گوناگون بندر آزاد بندر پیمان وجه تسمیه باستانی
780,5284,بندر آزاد,ب ندر آزاد بندر بندر کالا بازرگان پرداخت حقوق عوارض گمرک صادر گشت#گرد بندر سنگاپور بندر هنگ کنگ قشم چابهار رده اقتصاد رده شهر بندر رده فهرست بندر رده مالیات فرامرز رده مناطق اقتصاد رده موضوعات مرتبط ترابری توزیع
781,5285,بندر پیمان,منبع بندر پیمان بندر بندر برپایه پیمان قراردادی بازرگان برونمرزی اصطلاح بویژه بندر سده میلاد میلاد چین ژاپن رفت#رو تجارت خارج کار ژاپن خرد رده استعمارگر رده تاریخ ژاپن رده تاریخ کره
782,5287,لنگرگاه فیلم,لنگرگاه نام فیلم فیلم ایران شناسه فیلم کارگردان فیلم کارگردان کیومرث پوراحمد فیلمنامه فیلمنامه نویس کیومرث پور احمد مدیر فیلمبرداری فرهاد صبا صدا محمود سماک بود#باش طراح صحنه جهانگیر الماس عکس یحیی دهقان پور تدوینگر کیومرث پور احمد موسیقی ناصر چشم آذر طراح چهره پرداخت#پرداز پرویز شکر بازیگر جهانگیر الماس علیرضا خمسه محمد برسوزیان فرهاد حمید مهوش افشار پناه اسماعیل داور فر فواد نور فراورده گروه سینما متحد تهران سال ساخت زمان دقیقه خلاصه داستان
783,5288,تشریفات بندر,منبع تشریفات بندر ی دوید#دو ورود خروج کشتی شناور کشتی بدین اقدامات ورود کشتی بندر نمایندگی کشتیرانی اعلام نمایندگی کشتی بندر پذیرش مسئولیت مربوطه ارسال پیام زمان ورود تقریب کشتی لنگرگاه ورود کشتی لنگرگاه لنگراندازی کشتی گزارش ورود کشتی تکمیل فر ثبت هماهنگ نمایندگی کشتیرانی پاس کشتی سپرده مالی جهت پرداخت حقوق عوارض هزینه بندر ایجاد پرونده شناور هماهنگ دریا خدمات دریا پاس کشتی برافراشتن پرچم زرد اجرا پاس کشتی نوبت شناور
784,5293,ایدز,مقاله برگزیده جعبه بیمار سندرم نقص ایمن اکتسابی ایدز روبان قرمز نماد همیاری مبتلا ایدز علائم نشانه ایدز انگلیسی نشانگان اکتسابی کمبود ایمن انگلیسی بیمار دستگاه ایمن توسط اچ آی ویروس نقص ایمن ایجاد
785,5294,الگو ویکی خواهر,تغییرمسیر الگو صفحه اصل پروژه خواهر
786,5296,الگو,مسیر الگو زبان ویکی پدیا
787,5299,اورشلیم,تغییرمسیر بیت المقدس اورشلیم بیت المقدس عبری عرب ورشلیم القدس اسرائیل سخ عرب الق دس فلسطین شهر فهرست شهر اسرائیل اسرائیل فهرست شهر فلسطین فلسطین نمایی شهر قدیم اورشلیم قسمت قدیم تاریخ شهر اورشلیم پرچم اسرائیل نشان اسرائیل
788,5301,دروازه ساهره,پرونده بندانگشت دروازه ساهره شهر قدیم بیت المقدس دروازه ساهره نام دروازه حصار قدیم شهر بیت المقدس ناصر خسرو وصف دروازه صحرا جوار گفت#گو بارو مشرق شهر بارو جامع جامع گذشت#گذر صحرا عظیم هموار ساهره گفت#گو گفت#گو دشت قیامت حشر مردم کرد#کن بدین خلق اطراف عالم بدانجا آمد#آ مقام ساخته شهر وفات یافت#یاب وعده حق سبحانه تعالی رسید#رس میعادگاه حاضر
789,5303,دروازه یافا,دروازه یافا موقعیت دروازه یافا نقشه
790,5304,دروازه مغاربه,پرونده بندانگشت تصویر باب المغاربه سال میلاد بزرگ پرونده بندانگشت تصویر باب المغاربه سال باب المغاربه نام دروازه حصار قدیم شهر اورشلیم اسرائیل باب المغاربه نزدیک گوشه جنوب شرق شهر جنوب غرب کوه معبد حرم شریف واقع منابع پانویس مشارکت ویکی پدیای انگلیسی
791,5306,دروازه اسباط,دروازه اسباط موقعیت دروازه اسباط نقشه اورشلیم
792,5307,بازنشستگی,علم مالی بازنشستگی معنی کناره ادامه شغل سن بیمار ازکارافتادگی شخص بازنشسته زمان زنده شخصا حقوق بازنشستگی استفاده مرگ بازماندگان واجد شرایط دریافت مستمر سخ پایان دوره خدمت برحسب سختی زیان آور کار سال فرق پایان دوره خدمت درکشورهای مختلف منابع انبار رده یادکرد ویکی عنوان پیوند زبان انگلیسی بازیابی فوریه
793,5308,شاهرخ,تمیزکار دلیل تصحیح یادکرد تاریخ ژوئیه جعبه اطلاعات پادشاه نام معین الدین شاهرخ تیمور تصویر اندازه تصویر زیرنویس تصویر سردیس بازسازی چهره شاهرخ میرزا تیمور استفاده داده پزشک دوران قمر قمر قمر خورشید میلاد میلاد تاجگذاری قمر قمر خورشید میلاد تفویض تعمید نام لقب زادروز قمر قمر خورشید میلاد
794,5309,سمرقند,سمرقند فهرست شهر ازبکستان شهر نمایی ریگستان
795,5310,سنی,منبع اسلام اهل سنت مذهب س ن ی مذاهب دین اسلام
